text,labels
"This again is contrary to the holding of the Supreme Court in Kcrala State Electricity Board v. T. P. K., 1976 Ker LT 810 : (AIR 1977 SC 282) that Article 137 applies only to petitions or applications under whatever statute made to a Civil Court.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"So, under Section 2(c), a court for the purpose of the Arbitration Act is a civil court having jurisdiction to decide the questions forming the subject-matter of a reference.","['O', 'O', 'B_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In the case of D. Gopalakrishnan v. Sadanand Naik, , at page 87 : ""There are no statutory guidelines in the matter of showing photographs to the witnesses during the stage of investigation.","['O', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"After completing the investigation the C.B.I. filed a charge-sheet No. R.C. 2 of 1971 in the Court of Special Magistrate, Ambala, against N. N. Malik and H. L. Mehra for alleged offences under Section 120-B read with Sections 406 and 420 Indian Penal Code.","['O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE']"
The enforcement of the right created by Standing Order No. 32 would not be possible unless these reliefs can be given to the respondent.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The said Award in the instant case is more akin to the award in the case of Messrs Sudarsan Trading Co. v. The Government of Kerala (supra) which has been held by the Supreme Court as non-speaking award.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'O', 'O']"
"In this writ petition, the petitioners, inter alia, seek a direction to the Competent Authority to look into the grievance of the petitioners with regard to illegal development of colony by the respondent Nos.10 and 11 in contravention of the provision of M.P.Municipal Corporation Act.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE']"
"Having deleted the ""deemed dividend"" from the income of the Hindu undivided family, the Appellate Assistant Commissioner directed the Income-tax Officer by order dated April 22, 1961, to take action under Section 34 read with Section 31 of the Indian Income-tax Act, 1922, for assessing that deemed dividend income in the hands of the registered shareholder.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'I_DATE', 'I_DATE', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Page 21 of 70</span> corresponding law of the reciprocating country) shall be liable to the person entitled to the benefit of the decree in the manner and to be the extent specified in sub-section (1), as if the judgment were given by a Court in India:","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE']"
It is not that the powers which are to be exercised without regard to the period of limitation are concurrent with those specified in Sections 11 and 11A of the Act.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O']"
He further stated that he did not know about her mental illness and that he had a file of her treatment.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
This appeal is directed against the judgment of the Punjab & Haryana High Court dated 1.8.2003 passed in Civil Regular Second Appeal 885 of 1983.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'B_DATE', 'I_DATE', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER']"
The first decision relied on by the Learned Counsel for the petitioners is in Dr. Jagdish Saran and Ors. v. Union of India where reservation of 70% of seats for medical graduates from Delhi in post-graduate courses run by the Delhi University was challenged as violative of Articles 14 and 15 of the Constitution.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE']"
The appellants herein filed Motor Accident Claim Petition No.1100 of 1999 claiming to be the husband and minor sons of deceased Somiben who was returning to Ankleshwar by travelling in a rickshaw bearing No.GJ-16T-2688.,"['O', 'O', 'O', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'B_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'O']"
"provides that the tax payable under the Tamil Nadu General Sales Tax Act, 1959, shall, in the case of a dealer whose total turnover for a year exceeds 10 lakhs of rupees, be increased by additional tax at the rate of 5 per cent.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"If the four appellants claim that they were implicated falsely, they ought to have come up with the reason as to why they would be falsely implicated.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
.P.79(a) : Signature of P.W.19 in Ex.P.79.,"['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"It is submitted that in various countries, such as Australia and USA, loss of sexual organs is described as a disability and the percentage of disability has been given for assessing the compensation.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE', 'B_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"It is pertinent to mention here that from the case diary, which is available on the record, the name of the owner of the said indica car was revealed as Angrej Singh of the village, but during investigation neither the said Angrej Singh was associated nor the said car was got recovered at all at the instance of the accused or otherwise.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
This was in a separate note pinned in the main file of the office relating to this matter and the appellant Vaid complained during the investigation about its missing from the file.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PETITIONER', 'I_PETITIONER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"It was admitted on behalf of Opposite Party No. 1 Jitendra, that this complaint was justified and that the whole of Dag No. 772 was not the disputed property, as stated in the order of 22nd February 1951.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'I_DATE', 'I_DATE']"
"This English decision was followed by a Division Bench of the Travancore Cochin High Court in Cheriyan Joseph v. Dr. James Kalacherry, AIR 1952 Trav. Co. 75.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT']"
"It was asserted that the petitioner had made full preparation of the election, that he would have won, if the election would have taken place on 24-11-93.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE']"
"We have also perused the written submissions filed by Shri P. P. Srivastava, Additional Advocate General for respondents in the writ petition.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
And it was in those circumstances that they were committed to jail custody.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The roots of this principle are found in the well established rule of common law of England ""that where a person has been convicted for an offence by a Court of competent jurisdiction the conviction is a bar to all further criminal proceedings for the same offence"".","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In view of the principles laid down by the Apex Court in Sarla Verma (1st supra), where the age of deceased is between 46 to 50 years, multiplier 13 is to be applied for arriving compensation under the head of loss of dependency and future prospects and the same would come to Rs.30,35,136/-
42.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
But a Court of Law would be extremely reluctant to employ such a phrase in the context of a provision of law enacted by the Parliament in its wisdom.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'O', 'O']"
Learned counsel contended that the Objection by the plaintiffs before the sub-divisional officer itself was not maintainable.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Thus, even on strict construction the foreign person or the non-manufacturing trader could not be considered as eligible for the grant of exemption under Notification No. 175/86-C.E. and Notification No. 1/93-C.E.. 

19.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
He has also identified mobile phone Ex.P1 make ALCATEL of black color bearing the IMEI numbers i.e. 860350011854187 and 860350011854195 as the same mobile which was recovered from the possession of accused Raman.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON']"
"e) Notice dated 16/07/2012 was issued to the defendant to vacate and hand over the actual, vacant and peaceful possession CS No. 162/13.","['O', 'O', 'O', 'B_DATE', 'I_DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER']"
"No one was examined as witness on behalf of other respondents, including respondents 2 and Sri Raja Amareshwar Naik.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_RESPONDENT', 'I_RESPONDENT', 'I_RESPONDENT']"
Respondent No. 1 has examined Dr. Kantilal Patel who treated respondent No. 1 for quite sometime for his fracture injury.,"['O', 'O', 'O', 'O', 'O', 'O', 'B_WITNESS', 'I_WITNESS', 'I_WITNESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Appeal by special leave from the order dated July 10, 1964 of the Industrial Tribunal Delhi in O.P. No. 79 of 1962.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'I_DATE', 'I_DATE', 'I_DATE', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER']"
"With the said slurry, Muriate of Potash is added.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"On November 01, 2011 witness Uma Dhawan DW-3, was shown the will Ex.DW-1/1 and she deposed that the will Ex.DW-1/1 was the will which was executed by Sham Lal Chopra on February 09, 2006 in her presence.","['O', 'B_DATE', 'I_DATE', 'I_DATE', 'I_DATE', 'B_WITNESS', 'I_WITNESS', 'I_WITNESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'B_DATE', 'I_DATE', 'I_DATE', 'I_DATE', 'O', 'O']"
Both the Tehsils fall in district Ghaziabad.,"['O', 'O', 'O', 'O', 'O', 'O', 'B_GPE']"
It was the case of the petitioners that Section 33 of the VAT Act will not apply for reopening assessment pertaining to Entry Tax Act.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE']"
"Awarding a sum of £200 for 'loss of expectation of life', Viscount Simon, LC, in a famous passage, stated as follows: ""The thing to be valued is not the prospect of length of days, but the prospect of a predominantly happy life....","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"So far as appellant Ajay Kumar is concerned, he had claimed that he was a juvenile before the trial Court but the application moved by the said appellant in this regard was dismissed after the decision of the trial Court.","['O', 'O', 'O', 'O', 'B_PETITIONER', 'I_PETITIONER', 'I_PETITIONER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"It shall be competent for the Election Commission for the reasons which it considers sufficient to extend time for the completion of any election by making necessary amendments in the notification issued under Section 30 or Subsection 39(1).""  
 ","['O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O']"
"In other words, the High Court relied on the ""Original Package Doctrine"" as enunciated by the American Court.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"To prove the third circumstance, the prosecution has examined PW 4 Ram Chandra.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_WITNESS', 'I_WITNESS']"
"Of course, PW-2 has denied that as per ALLIMCO Manual, the 1/3rd of disability of a particular limb be taken for consideration to the whole body.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"As per PW 19, member of the aforesaid RC No. AC3/2010/A0003/CBI/ACU­III/ND CC No. 24/12 45/85 CBI vs J.S Sehrawat etc. inspection team, they had done the inspection of the aforesaid property on 16/09/2010, 17/09/2010 and 27/09/2010 and had taken measurements thereof.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'B_DATE', 'I_DATE', 'B_DATE', 'I_DATE', 'O', 'O', 'O', 'O']"
The first respondent filed an election petition in the High Court of Calcutta questioning the election of the second respondent Mohd. Ismail on various grounds.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'O', 'O', 'O', 'O', 'O', 'O', 'B_RESPONDENT', 'I_RESPONDENT', 'I_RESPONDENT', 'O', 'O']"
It would be attaching importance to false rumour flying from one foul lip to another.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Relying on Rehman Shagoo Petitioners argued that Parliament lacks competence since the 'terrorism' in pith and substance covered under the Entry 1 (Public Order) of List II.,"['O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'B_ORG', 'I_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'B_PROVISION', 'I_PROVISION']"
"(3)(b) If the Convention is incorporated in England making available the principle of proportionality, then the English Courts will render primary judgment on the validity of the administrative action and find out if the restriction is disproportionate or excessive or is not based upon a fair balancing of the fundamental freedom and the need for the restriction thereupon.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Her mother, two sisters, and a brother filed M.A.C. No. 28 of 1982 claiming an amount of Rs. 50,000/- as compensation.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The findings on the issues which may be required to be dealt with while arriving at this decision are not made final.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"It was however, submitted by Shri Sanghi that there was no existing public purpose for which the acquisition could have been made.","['O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In any case, there is no evidence on record to show that the garage in question has been booked for unauthorized construction.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The testimony of Raju (PW 3) was rejected by stating that he was a child witness.,"['O', 'O', 'O', 'B_WITNESS', 'I_WITNESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"So long as, as observed above, no factual investigation is involved, and on the admitted fact as appears in the appeal before the authority, when a prohibition is sought making out total lack of jurisdiction, this Court cannot hesitate to issue such a writ.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
